"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-60.42","53.32","GOOSE A","8501900","1993-01-15","1993","01","15","","-14.7","","-20.6","","-17.7","","35.7","","0.0","","0.0","","0.0","","0.0","","9","","26","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-01-16","1993","01","16","","-7.3","","-21.1","","-14.2","","32.2","","0.0","","0.0","","0.0","T","0.0","T","8","","23","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-01-17","1993","01","17","","-8.9","","-17.4","","-13.2","","31.2","","0.0","","0.0","","0.0","T","0.0","T","8","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-01-18","1993","01","18","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-19","1993","01","19","","-20.6","","-26.6","","-23.6","","41.6","","0.0","","0.0","","0.2","","0.2","","9","","28","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-01-20","1993","01","20","","-20.6","","-28.3","","-24.5","","42.5","","0.0","","0.0","","0.0","","0.0","","9","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-01-21","1993","01","21","","-7.1","","-24.8","","-16.0","","34.0","","0.0","","0.0","","0.0","","0.0","","9","","25","","37",""
"-60.42","53.32","GOOSE A","8501900","1993-01-22","1993","01","22","","-2.1","","-15.6","","-8.9","","26.9","","0.0","","0.0","","0.0","","0.0","","6","","26","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-01-23","1993","01","23","","-7.5","","-20.0","","-13.8","","31.8","","0.0","","0.2","","1.8","","1.8","","6","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-01-24","1993","01","24","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-25","1993","01","25","","3.3","","-13.7","","-5.2","","23.2","","0.0","","1.4","","3.0","","3.4","","21","","27","","85",""
"-60.42","53.32","GOOSE A","8501900","1993-01-26","1993","01","26","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-27","1993","01","27","","-7.3","","-24.5","","-15.9","","33.9","","0.0","","0.0","","0.0","T","0.0","T","16","","24","","39",""
"-60.42","53.32","GOOSE A","8501900","1993-01-28","1993","01","28","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-29","1993","01","29","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-30","1993","01","30","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-01-31","1993","01","31","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-01","1993","02","01","","-20.6","","-30.6","","-25.6","","43.6","","0.0","","0.0","","0.0","","0.0","","19","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-02","1993","02","02","","-20.5","","-29.7","","-25.1","","43.1","","0.0","","0.0","","0.0","","0.0","","18","","26","","35",""
"-60.42","53.32","GOOSE A","8501900","1993-02-03","1993","02","03","","-12.1","","-27.1","","-19.6","","37.6","","0.0","","0.0","","2.2","","2.0","","19","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-04","1993","02","04","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-05","1993","02","05","","-21.0","","-29.2","","-25.1","","43.1","","0.0","","0.0","","0.0","","0.0","","19","","27","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-02-06","1993","02","06","","-21.4","","-29.6","","-25.5","","43.5","","0.0","","0.0","","0.0","T","0.0","T","19","","28","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-02-07","1993","02","07","","-24.7","","-31.2","","-28.0","","46.0","","0.0","","0.0","","0.0","","0.0","","18","","27","","32",""
"-60.42","53.32","GOOSE A","8501900","1993-02-08","1993","02","08","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-09","1993","02","09","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-10","1993","02","10","","-24.2","","-33.2","","-28.7","","46.7","","0.0","","0.0","","0.6","","0.6","","19","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-11","1993","02","11","","-19.6","","-32.9","","-26.3","","44.3","","0.0","","0.0","","0.0","","0.0","","19","","28","","59",""
"-60.42","53.32","GOOSE A","8501900","1993-02-12","1993","02","12","","-12.3","","-22.0","","-17.2","","35.2","","0.0","","0.0","","0.0","","0.0","","19","","27","","52",""
"-60.42","53.32","GOOSE A","8501900","1993-02-13","1993","02","13","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-14","1993","02","14","","-7.7","","-13.9","","-10.8","","28.8","","0.0","","0.6","","10.9","","9.0","","33","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-15","1993","02","15","","-12.9","","-17.4","","-15.2","","33.2","","0.0","","0.0","","0.0","T","0.0","T","39","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-16","1993","02","16","","-14.1","","-26.5","","-20.3","","38.3","","0.0","","0.0","","0.0","T","0.0","T","32","","27","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-02-17","1993","02","17","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-18","1993","02","18","","1.3","","-24.1","","-11.4","","29.4","","0.0","","0.0","","0.4","","0.4","","40","","26","","82",""
"-60.42","53.32","GOOSE A","8501900","1993-02-19","1993","02","19","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-20","1993","02","20","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-21","1993","02","21","","-22.0","","-28.9","","-25.5","","43.5","","0.0","","0.0","","0.0","T","0.0","T","50","","26","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-02-22","1993","02","22","","-17.2","","-27.9","","-22.6","","40.6","","0.0","","0.0","","0.4","","0.4","","49","","25","","39",""
"-60.42","53.32","GOOSE A","8501900","1993-02-23","1993","02","23","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-02-24","1993","02","24","","-15.0","","-23.1","","-19.1","","37.1","","0.0","","0.0","","14.8","","6.0","","43","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-25","1993","02","25","","-11.3","","-25.1","","-18.2","","36.2","","0.0","","0.0","","0.0","","0.0","","54","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-26","1993","02","26","","-12.8","","-26.1","","-19.5","","37.5","","0.0","","0.0","","0.0","","0.0","","52","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-27","1993","02","27","","-13.2","","-25.4","","-19.3","","37.3","","0.0","","0.0","","0.0","","0.0","","52","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-02-28","1993","02","28","","-6.3","","-24.2","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","49","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-01","1993","03","01","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-02","1993","03","02","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-03","1993","03","03","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-04","1993","03","04","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-05","1993","03","05","","-16.3","","-33.0","","-24.7","","42.7","","0.0","","0.0","","0.0","","0.0","","85","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-06","1993","03","06","","-11.5","","-31.0","","-21.3","","39.3","","0.0","","0.0","","0.0","","0.0","","83","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-07","1993","03","07","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-08","1993","03","08","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-09","1993","03","09","","-15.2","","-28.6","","-21.9","","39.9","","0.0","","0.0","","0.0","","0.0","","84","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-10","1993","03","10","","-11.6","","-28.8","","-20.2","","38.2","","0.0","","0.0","","0.0","","0.0","","75","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-11","1993","03","11","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-12","1993","03","12","","-10.7","","-25.2","","-18.0","","36.0","","0.0","","0.0","","2.0","","1.8","","65","","33","","32",""
"-60.42","53.32","GOOSE A","8501900","1993-03-13","1993","03","13","","-14.2","","-29.1","","-21.7","","39.7","","0.0","","0.0","","0.0","","0.0","","63","","27","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-03-14","1993","03","14","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-15","1993","03","15","","-17.2","","-26.7","","-22.0","","40.0","","0.0","","0.0","","8.4","","7.6","","82","","33","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-03-16","1993","03","16","","-11.8","","-29.2","","-20.5","","38.5","","0.0","","0.0","","3.2","","3.2","","85","","24","","37",""
"-60.42","53.32","GOOSE A","8501900","1993-03-17","1993","03","17","","4.1","","-23.2","","-9.6","","27.6","","0.0","","0.0","","3.4","","2.7","","90","","27","","67",""
"-60.42","53.32","GOOSE A","8501900","1993-03-18","1993","03","18","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-03-19","1993","03","19","","-0.6","","-20.0","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","78","","26","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-03-20","1993","03","20","","-3.2","","-22.2","","-12.7","","30.7","","0.0","","0.0","","0.0","T","0.0","T","76","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-21","1993","03","21","","-6.4","","-27.2","","-16.8","","34.8","","0.0","","0.0","","0.0","T","0.0","T","74","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-03-22","1993","03","22","","1.5","","-15.2","","-6.9","","24.9","","0.0","","0.0","","1.0","","1.0","","74","","32","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-03-23","1993","03","23","","-10.8","","-22.2","","-16.5","","34.5","","0.0","","0.0","","0.0","T","0.0","T","70","","33","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-03-24","1993","03","24","","-4.5","","-22.2","","-13.4","","31.4","","0.0","","0.0","","0.0","","0.0","","70","","28","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-03-25","1993","03","25","","8.5","","-16.7","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","69","","28","","56",""
"-60.42","53.32","GOOSE A","8501900","1993-03-26","1993","03","26","","10.0","","0.8","","5.4","","12.6","","0.0","","0.0","","0.0","","0.0","","61","","28","","39",""
"-60.42","53.32","GOOSE A","8501900","1993-03-27","1993","03","27","","6.8","","-4.2","","1.3","","16.7","","0.0","","0.0","","0.0","T","0.0","T","54","","30","","52",""
"-60.42","53.32","GOOSE A","8501900","1993-03-28","1993","03","28","","1.9","","-8.5","","-3.3","","21.3","","0.0","","0.0","","0.0","T","0.0","T","50","","32","","35",""
"-60.42","53.32","GOOSE A","8501900","1993-03-29","1993","03","29","","-0.9","","-11.7","","-6.3","","24.3","","0.0","","0.0","","0.0","T","0.0","T","49","","32","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-03-30","1993","03","30","","4.4","","-16.3","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","47","","27","","50",""
"-60.42","53.32","GOOSE A","8501900","1993-03-31","1993","03","31","","-8.1","","-18.5","","-13.3","","31.3","","0.0","","0.0","","0.0","","0.0","","46","","33","","48",""
"-60.42","53.32","GOOSE A","8501900","1993-04-01","1993","04","01","","-3.8","","-16.7","","-10.3","","28.3","","0.0","","0.0","","0.0","","0.0","","45","","27","","46",""
"-60.42","53.32","GOOSE A","8501900","1993-04-02","1993","04","02","","3.6","","-13.8","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","43","","26","","37",""
"-60.42","53.32","GOOSE A","8501900","1993-04-03","1993","04","03","","2.1","","-12.2","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","41","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-04","1993","04","04","","3.0","","-12.2","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","36","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-05","1993","04","05","","0.9","","-10.3","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","36","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-06","1993","04","06","","7.0","","-12.7","","-2.9","","20.9","","0.0","","0.0","","0.0","","0.0","","34","","27","","32",""
"-60.42","53.32","GOOSE A","8501900","1993-04-07","1993","04","07","","3.0","","-6.3","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","29","","35","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-04-08","1993","04","08","","6.2","","-7.4","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","26","","","M","",""
"-60.42","53.32","GOOSE A","8501900","1993-04-09","1993","04","09","","13.0","","-7.4","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","23","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-10","1993","04","10","","16.3","","4.6","","10.5","","7.5","","0.0","","0.0","T","0.0","","0.0","T","19","","23","","50",""
"-60.42","53.32","GOOSE A","8501900","1993-04-11","1993","04","11","","12.7","","3.7","","8.2","","9.8","","0.0","","0.0","T","0.0","","0.0","T","8","","21","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-04-12","1993","04","12","","16.9","","-4.4","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","2","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-04-13","1993","04","13","","-1.8","","-9.9","","-5.9","","23.9","","0.0","","0.0","","0.0","T","0.0","T","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-14","1993","04","14","","-3.8","","-10.2","","-7.0","","25.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","7","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-04-15","1993","04","15","","-4.3","","-9.2","","-6.8","","24.8","","0.0","","0.0","","6.2","","4.4","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-16","1993","04","16","","-1.9","","-8.2","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","3","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-17","1993","04","17","","0.3","","-8.8","","-4.3","","22.3","","0.0","","10.6","","3.7","","13.2","","2","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-18","1993","04","18","","8.3","","-0.8","","3.8","","14.2","","0.0","","7.8","","0.0","","7.8","","2","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-19","1993","04","19","","9.2","","1.2","","5.2","","12.8","","0.0","","0.0","","0.0","T","0.0","T","0","T","25","","50",""
"-60.42","53.32","GOOSE A","8501900","1993-04-20","1993","04","20","","2.9","","-4.7","","-0.9","","18.9","","0.0","","0.0","T","0.0","T","0.0","T","0","T","29","","37",""
"-60.42","53.32","GOOSE A","8501900","1993-04-21","1993","04","21","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-04-22","1993","04","22","","8.3","","-3.5","","2.4","","15.6","","0.0","","0.0","","1.4","","0.9","","4","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-23","1993","04","23","","0.6","","-2.0","","-0.7","","18.7","","0.0","","7.6","","13.8","","20.4","","6","","5","","46",""
"-60.42","53.32","GOOSE A","8501900","1993-04-24","1993","04","24","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-04-25","1993","04","25","","4.1","","-14.0","","-5.0","","23.0","","0.0","","0.0","","0.2","","0.2","","10","","18","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-04-26","1993","04","26","","7.7","","-8.2","","-0.3","","18.3","","0.0","","0.2","","0.8","","1.0","","9","","30","","50",""
"-60.42","53.32","GOOSE A","8501900","1993-04-27","1993","04","27","","1.8","","-10.0","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","6","","21","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-04-28","1993","04","28","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-04-29","1993","04","29","","0.6","","-7.3","","-3.4","","21.4","","0.0","","0.0","","0.0","T","0.0","T","3","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-04-30","1993","04","30","","7.7","","-7.8","","-0.1","","18.1","","0.0","","0.0","","0.2","","0.2","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-01","1993","05","01","","11.1","","-1.1","","5.0","","13.0","","0.0","","0.0","T","0.0","","0.0","T","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-02","1993","05","02","","6.1","","-9.7","","-1.8","","19.8","","0.0","","0.0","","2.4","","2.4","","1","","1","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-05-03","1993","05","03","","9.7","","-10.3","","-0.3","","18.3","","0.0","","0.2","","0.0","T","0.2","","0","T","22","","46",""
"-60.42","53.32","GOOSE A","8501900","1993-05-04","1993","05","04","","13.6","","-0.1","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","0","","26","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-05-05","1993","05","05","","13.5","","-0.1","","6.7","","11.3","","0.0","","4.0","","0.0","","4.0","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-06","1993","05","06","","9.9","","-0.9","","4.5","","13.5","","0.0","","3.6","","1.2","","4.8","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-07","1993","05","07","","4.4","","-1.8","","1.3","","16.7","","0.0","","0.0","","0.2","","0.2","","1","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-08","1993","05","08","","7.1","","-5.4","","0.9","","17.1","","0.0","","1.2","","0.0","T","1.2","","0","T","28","","78",""
"-60.42","53.32","GOOSE A","8501900","1993-05-09","1993","05","09","","-1.3","","-10.1","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","0","","33","","41",""
"-60.42","53.32","GOOSE A","8501900","1993-05-10","1993","05","10","","0.6","","-11.2","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","0","T","7","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-05-11","1993","05","11","","4.6","","-11.5","","-3.5","","21.5","","0.0","","0.0","","0.2","","0.2","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-12","1993","05","12","","6.8","","-3.2","","1.8","","16.2","","0.0","","0.0","T","9.6","","11.4","","0","T","5","","35",""
"-60.42","53.32","GOOSE A","8501900","1993-05-13","1993","05","13","","11.3","","-0.1","","5.6","","12.4","","0.0","","1.0","","0.0","T","1.0","","4","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-14","1993","05","14","","6.1","","1.6","","3.9","","14.1","","0.0","","3.2","","0.0","","3.2","","0","T","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-15","1993","05","15","","8.4","","2.5","","5.5","","12.5","","0.0","","2.0","","0.0","","2.0","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-16","1993","05","16","","10.6","","2.2","","6.4","","11.6","","0.0","","4.0","","0.0","","4.0","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-17","1993","05","17","","16.1","","4.0","","10.1","","7.9","","0.0","","0.6","","0.0","","0.6","","0","","18","","39",""
"-60.42","53.32","GOOSE A","8501900","1993-05-18","1993","05","18","","13.2","","2.1","","7.7","","10.3","","0.0","","0.0","","0.0","","0.0","","0","","26","","35",""
"-60.42","53.32","GOOSE A","8501900","1993-05-19","1993","05","19","","16.2","","0.8","","8.5","","9.5","","0.0","","0.0","T","0.0","","0.0","T","0","","26","","52",""
"-60.42","53.32","GOOSE A","8501900","1993-05-20","1993","05","20","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-05-21","1993","05","21","","11.5","","3.3","","7.4","","10.6","","0.0","","15.4","","0.0","","15.4","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-22","1993","05","22","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-05-23","1993","05","23","","8.0","","4.0","","6.0","","12.0","","0.0","","18.4","","0.0","","18.4","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-24","1993","05","24","","11.7","","2.0","","6.9","","11.1","","0.0","","0.6","","0.0","","0.6","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-25","1993","05","25","","14.7","","0.8","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","0","","6","","39",""
"-60.42","53.32","GOOSE A","8501900","1993-05-26","1993","05","26","","5.4","","1.8","","3.6","","14.4","","0.0","","1.2","","0.0","","1.2","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-05-27","1993","05","27","","6.2","","1.3","","3.8","","14.2","","0.0","","5.8","","0.0","","5.8","","0","","6","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-05-28","1993","05","28","","3.8","","1.0","","2.4","","15.6","","0.0","","17.0","","0.0","","17.0","","0","","6","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-05-29","1993","05","29","","5.1","","0.7","","2.9","","15.1","","0.0","","1.0","","0.0","","1.0","","0","","5","","44",""
"-60.42","53.32","GOOSE A","8501900","1993-05-30","1993","05","30","","8.9","","0.0","","4.5","","13.5","","0.0","","0.0","T","0.0","T","0.0","T","0","","7","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-05-31","1993","05","31","","","","","","","","","","","","","","","","","","","","","","",""
"-60.42","53.32","GOOSE A","8501900","1993-06-01","1993","06","01","","14.0","","3.1","","8.6","","9.4","","0.0","","0.0","","0.0","","0.0","","0","","19","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-06-02","1993","06","02","","6.5","","1.5","","4.0","","14.0","","0.0","","9.2","","0.0","","9.2","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-06-03","1993","06","03","","5.1","","0.9","","3.0","","15.0","","0.0","","5.2","","0.2","","5.4","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-06-04","1993","06","04","","10.1","","-0.7","","4.7","","13.3","","0.0","","0.0","T","0.0","","0.0","T","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-06-05","1993","06","05","","10.7","","-1.4","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-06-06","1993","06","06","","23.6","","-0.3","","11.7","","6.3","","0.0","","0.0","","0.0","","0.0","","0","","20","","33",""
"-60.42","53.32","GOOSE A","8501900","1993-06-07","1993","06","07","","22.4","","9.6","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","18","","43",""
"-60.42","53.32","GOOSE A","8501900","1993-06-08","1993","06","08","","12.7","","4.1","","8.4","","9.6","","0.0","","9.0","","0.0","","9.0","","0","","36","","35",""
"-60.42","53.32","GOOSE A","8501900","1993-06-09","1993","06","09","","9.3","","2.5","","5.9","","12.1","","0.0","","1.8","","0.0","","1.8","","0","","34","","32",""
"-60.42","53.32","GOOSE A","8501900","1993-06-10","1993","06","10","","11.7","","4.3","","8.0","","10.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","M","<31",""
"-60.42","53.32","GOOSE A","8501900","1993-06-11","1993","06","11","","11.6","","4.2","","7.9","","10.1","","0.0","","0.2","","0.0","","0.2","","0","","4","","37",""
