"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-60.42","53.32","GOOSE A","8501900","1991-01-17","1991","01","17","","-13.0","","-25.2","","-19.1","","37.1","","0.0","","0.0","","10.8","","7.2","","68","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-18","1991","01","18","","-11.2","","-21.4","","-16.3","","34.3","","0.0","","0.0","","1.0","","0.8","","79","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-19","1991","01","19","","-20.7","","-29.8","","-25.3","","43.3","","0.0","","0.0","","0.0","T","0.0","T","79","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-20","1991","01","20","","-21.3","","-30.5","","-25.9","","43.9","","0.0","","0.0","","1.0","","0.6","","78","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-21","1991","01","21","","-24.8","","-33.9","","-29.4","","47.4","","0.0","","0.0","","0.0","","0.0","","79","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-22","1991","01","22","","-24.0","","-31.0","","-27.5","","45.5","","0.0","","0.0","","0.0","","0.0","","79","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-23","1991","01","23","","-23.7","","-33.2","","-28.5","","46.5","","0.0","","0.0","","0.0","T","0.0","T","79","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-24","1991","01","24","","-18.6","","-33.6","","-26.1","","44.1","","0.0","","0.0","","3.6","","2.0","","78","","18","","43",""
"-60.42","53.32","GOOSE A","8501900","1991-01-25","1991","01","25","","-15.2","","-30.4","","-22.8","","40.8","","0.0","","0.0","","6.0","","5.4","","82","","27","","59",""
"-60.42","53.32","GOOSE A","8501900","1991-01-26","1991","01","26","","-25.0","","-32.4","","-28.7","","46.7","","0.0","","0.0","","0.0","T","0.0","T","86","","25","","61",""
"-60.42","53.32","GOOSE A","8501900","1991-01-27","1991","01","27","","-13.8","","-28.4","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","86","","24","","39",""
"-60.42","53.32","GOOSE A","8501900","1991-01-28","1991","01","28","","-6.2","","-22.6","","-14.4","","32.4","","0.0","","0.0","","0.2","","0.0","T","85","","26","","76",""
"-60.42","53.32","GOOSE A","8501900","1991-01-29","1991","01","29","","-18.5","","-34.5","","-26.5","","44.5","","0.0","","0.0","","0.6","","0.6","","85","","27","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-01-30","1991","01","30","","-19.4","","-35.3","","-27.4","","45.4","","0.0","","0.0","","0.0","T","0.0","T","85","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-01-31","1991","01","31","","-23.0","","-32.6","","-27.8","","45.8","","0.0","","0.0","","3.8","","3.4","","84","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-01","1991","02","01","","-22.5","","-27.5","","-25.0","","43.0","","0.0","","0.0","","0.0","T","0.0","T","88","","27","","63",""
"-60.42","53.32","GOOSE A","8501900","1991-02-02","1991","02","02","","-19.3","","-26.4","","-22.9","","40.9","","0.0","","0.0","","0.0","T","0.0","T","86","","25","","52",""
"-60.42","53.32","GOOSE A","8501900","1991-02-03","1991","02","03","","-18.1","","-28.8","","-23.5","","41.5","","0.0","","0.0","","1.4","","1.4","","87","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-04","1991","02","04","","-14.0","","-28.3","","-21.2","","39.2","","0.0","","0.0","","0.4","","0.4","","87","","25","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-02-05","1991","02","05","","-3.7","","-14.6","","-9.2","","27.2","","0.0","","0.0","","0.8","","0.4","","87","","27","","56",""
"-60.42","53.32","GOOSE A","8501900","1991-02-06","1991","02","06","","-7.3","","-16.2","","-11.8","","29.8","","0.0","","0.0","","0.0","","0.0","","87","","27","","43",""
"-60.42","53.32","GOOSE A","8501900","1991-02-07","1991","02","07","","1.6","","-7.6","","-3.0","","21.0","","0.0","","0.0","","0.0","T","0.0","T","86","","25","","39",""
"-60.42","53.32","GOOSE A","8501900","1991-02-08","1991","02","08","","-0.4","","-10.3","","-5.4","","23.4","","0.0","","0.0","","0.0","T","0.0","T","84","","26","","41",""
"-60.42","53.32","GOOSE A","8501900","1991-02-09","1991","02","09","","1.5","","-12.9","","-5.7","","23.7","","0.0","","0.0","","0.0","T","0.0","T","84","","26","","54",""
"-60.42","53.32","GOOSE A","8501900","1991-02-10","1991","02","10","","-4.7","","-16.4","","-10.6","","28.6","","0.0","","0.0","","0.6","","0.4","","83","","27","","54",""
"-60.42","53.32","GOOSE A","8501900","1991-02-11","1991","02","11","","-9.6","","-20.8","","-15.2","","33.2","","0.0","","0.0","","1.0","","0.4","","85","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-12","1991","02","12","","-17.9","","-29.3","","-23.6","","41.6","","0.0","","0.0","","0.0","T","0.0","T","85","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-13","1991","02","13","","-16.4","","-30.4","","-23.4","","41.4","","0.0","","0.0","","0.0","","0.0","","83","","30","","39",""
"-60.42","53.32","GOOSE A","8501900","1991-02-14","1991","02","14","","-12.8","","-23.7","","-18.3","","36.3","","0.0","","0.0","","0.0","","0.0","","83","","26","","48",""
"-60.42","53.32","GOOSE A","8501900","1991-02-15","1991","02","15","","-6.5","","-23.4","","-15.0","","33.0","","0.0","","0.0","T","9.0","","7.0","","84","","6","","32",""
"-60.42","53.32","GOOSE A","8501900","1991-02-16","1991","02","16","","3.6","","-13.7","","-5.1","","23.1","","0.0","","0.0","T","3.6","","3.2","","94","","24","","63",""
"-60.42","53.32","GOOSE A","8501900","1991-02-17","1991","02","17","","-12.8","","-21.2","","-17.0","","35.0","","0.0","","0.0","","0.0","","0.0","","94","","24","","41",""
"-60.42","53.32","GOOSE A","8501900","1991-02-18","1991","02","18","","-12.3","","-20.2","","-16.3","","34.3","","0.0","","0.0","","0.0","","0.0","","93","","24","","54",""
"-60.42","53.32","GOOSE A","8501900","1991-02-19","1991","02","19","","-9.3","","-16.9","","-13.1","","31.1","","0.0","","0.0","","0.0","","0.0","","92","","25","","52",""
"-60.42","53.32","GOOSE A","8501900","1991-02-20","1991","02","20","","-5.5","","-15.2","","-10.4","","28.4","","0.0","","0.0","","4.2","","2.4","","92","","29","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-02-21","1991","02","21","","-10.7","","-23.4","","-17.1","","35.1","","0.0","","0.0","","0.0","T","0.0","T","94","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-22","1991","02","22","","-13.3","","-23.7","","-18.5","","36.5","","0.0","","0.0","","2.0","","1.8","","94","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-23","1991","02","23","","-11.4","","-24.0","","-17.7","","35.7","","0.0","","0.0","","8.0","","6.8","","99","","31","","46",""
"-60.42","53.32","GOOSE A","8501900","1991-02-24","1991","02","24","","-17.3","","-27.2","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","102","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-25","1991","02","25","","-13.8","","-27.2","","-20.5","","38.5","","0.0","","0.0","","0.0","","0.0","","101","","25","","32",""
"-60.42","53.32","GOOSE A","8501900","1991-02-26","1991","02","26","","-15.2","","-30.2","","-22.7","","40.7","","0.0","","0.0","","0.0","","0.0","","99","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-27","1991","02","27","","-11.4","","-30.1","","-20.8","","38.8","","0.0","","0.0","","0.0","","0.0","","98","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-02-28","1991","02","28","","-12.9","","-25.8","","-19.4","","37.4","","0.0","","0.0","","0.0","","0.0","","97","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-01","1991","03","01","","-7.5","","-25.8","","-16.7","","34.7","","0.0","","0.0","","0.0","","0.0","","96","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-02","1991","03","02","","-1.3","","-22.4","","-11.9","","29.9","","0.0","","0.0","","6.6","","6.2","","95","","33","","61",""
"-60.42","53.32","GOOSE A","8501900","1991-03-03","1991","03","03","","-6.0","","-23.4","","-14.7","","32.7","","0.0","","0.0","","0.0","T","0.0","T","101","","30","","46",""
"-60.42","53.32","GOOSE A","8501900","1991-03-04","1991","03","04","","-16.9","","-27.5","","-22.2","","40.2","","0.0","","0.0","","0.0","T","0.0","T","100","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-05","1991","03","05","","-4.5","","-21.2","","-12.9","","30.9","","0.0","","0.0","T","28.2","","25.4","","105","","5","","39",""
"-60.42","53.32","GOOSE A","8501900","1991-03-06","1991","03","06","","1.2","","-6.6","","-2.7","","20.7","","0.0","","0.0","","4.2","","3.6","","130","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-07","1991","03","07","","5.3","","-4.2","","0.6","","17.4","","0.0","","0.0","T","0.0","T","0.0","T","130","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-08","1991","03","08","","1.6","","-0.4","","0.6","","17.4","","0.0","","0.0","T","0.0","T","0.0","T","124","","5","","48",""
"-60.42","53.32","GOOSE A","8501900","1991-03-09","1991","03","09","","1.6","","-0.5","","0.6","","17.4","","0.0","","0.0","T","0.0","T","0.0","T","120","","5","","44",""
"-60.42","53.32","GOOSE A","8501900","1991-03-10","1991","03","10","","0.9","","-2.6","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","118","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-11","1991","03","11","","1.5","","-3.3","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","116","","4","","43",""
"-60.42","53.32","GOOSE A","8501900","1991-03-12","1991","03","12","","1.6","","-2.7","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","112","","5","","69",""
"-60.42","53.32","GOOSE A","8501900","1991-03-13","1991","03","13","","-0.3","","-12.0","","-6.2","","24.2","","0.0","","0.0","","0.0","T","0.0","T","110","","4","","52",""
"-60.42","53.32","GOOSE A","8501900","1991-03-14","1991","03","14","","-5.1","","-18.0","","-11.6","","29.6","","0.0","","0.0","","0.0","T","0.0","T","110","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-15","1991","03","15","","-7.2","","-18.0","","-12.6","","30.6","","0.0","","0.0","","0.0","T","0.0","T","110","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-16","1991","03","16","","-4.2","","-16.5","","-10.4","","28.4","","0.0","","0.0","","0.0","T","0.0","T","108","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-17","1991","03","17","","1.3","","-17.0","","-7.9","","25.9","","0.0","","0.0","","0.0","","0.0","","106","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-18","1991","03","18","","-0.4","","-15.4","","-7.9","","25.9","","0.0","","0.0","","0.0","T","0.0","T","99","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-19","1991","03","19","","6.6","","-17.6","","-5.5","","23.5","","0.0","","0.0","","0.2","","0.2","","96","","21","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-03-20","1991","03","20","","0.4","","-10.3","","-5.0","","23.0","","0.0","","0.0","","12.4","","11.4","","92","","34","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-03-21","1991","03","21","","-9.9","","-16.7","","-13.3","","31.3","","0.0","","0.0","","3.8","","2.8","","93","","32","","43",""
"-60.42","53.32","GOOSE A","8501900","1991-03-22","1991","03","22","","-12.0","","-18.8","","-15.4","","33.4","","0.0","","0.0","","0.0","T","0.0","T","86","","27","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-03-23","1991","03","23","","-3.5","","-18.8","","-11.2","","29.2","","0.0","","0.0","","0.0","T","0.0","T","85","","26","","44",""
"-60.42","53.32","GOOSE A","8501900","1991-03-24","1991","03","24","","-1.9","","-13.6","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","83","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-25","1991","03","25","","6.2","","-15.4","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","80","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-26","1991","03","26","","10.7","","-9.3","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","78","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-27","1991","03","27","","5.0","","-10.2","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","74","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-03-28","1991","03","28","","9.2","","-7.9","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","71","","16","","57",""
"-60.42","53.32","GOOSE A","8501900","1991-03-29","1991","03","29","","6.4","","-5.7","","0.4","","17.6","","0.0","","0.4","","0.0","T","0.4","","65","","22","","44",""
"-60.42","53.32","GOOSE A","8501900","1991-03-30","1991","03","30","","-2.5","","-12.0","","-7.3","","25.3","","0.0","","0.0","","0.0","","0.0","","61","","26","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-03-31","1991","03","31","","-5.3","","-12.2","","-8.8","","26.8","","0.0","","0.0","","0.0","","0.0","","60","","26","","72",""
"-60.42","53.32","GOOSE A","8501900","1991-04-01","1991","04","01","","5.4","","-7.8","","-1.2","","19.2","","0.0","","0.0","","0.0","","0.0","","60","","24","","41",""
"-60.42","53.32","GOOSE A","8501900","1991-04-02","1991","04","02","","3.6","","-7.4","","-1.9","","19.9","","0.0","","0.0","","0.0","T","0.0","T","55","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-03","1991","04","03","","3.6","","-4.7","","-0.6","","18.6","","0.0","","0.0","","0.0","T","0.0","T","52","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-04","1991","04","04","","6.5","","-3.3","","1.6","","16.4","","0.0","","0.0","T","0.0","","0.0","T","52","","28","","57",""
"-60.42","53.32","GOOSE A","8501900","1991-04-05","1991","04","05","","-2.2","","-8.6","","-5.4","","23.4","","0.0","","0.0","","4.8","","3.2","","49","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-06","1991","04","06","","-7.0","","-16.2","","-11.6","","29.6","","0.0","","0.0","","0.0","T","0.0","T","51","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-07","1991","04","07","","-5.2","","-19.6","","-12.4","","30.4","","0.0","","0.0","","0.0","","0.0","","50","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-08","1991","04","08","","-3.6","","-16.3","","-10.0","","28.0","","0.0","","0.0","","6.4","","5.2","","48","","4","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-04-09","1991","04","09","","-3.1","","-14.7","","-8.9","","26.9","","0.0","","0.0","","1.0","","0.8","","54","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-10","1991","04","10","","0.8","","-17.4","","-8.3","","26.3","","0.0","","0.0","","0.0","","0.0","","53","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-11","1991","04","11","","-4.2","","-12.1","","-8.2","","26.2","","0.0","","0.0","","2.8","","2.4","","50","","4","","56",""
"-60.42","53.32","GOOSE A","8501900","1991-04-12","1991","04","12","","-2.6","","-14.2","","-8.4","","26.4","","0.0","","0.0","","0.0","T","0.0","T","51","","32","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-04-13","1991","04","13","","2.3","","-11.4","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","50","","27","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-04-14","1991","04","14","","2.4","","-14.4","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","47","","32","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-04-15","1991","04","15","","-2.2","","-12.8","","-7.5","","25.5","","0.0","","0.0","","0.0","T","0.0","T","45","","31","","48",""
"-60.42","53.32","GOOSE A","8501900","1991-04-16","1991","04","16","","-4.0","","-15.6","","-9.8","","27.8","","0.0","","0.0","","0.0","T","0.0","T","45","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-17","1991","04","17","","3.0","","-10.7","","-3.9","","21.9","","0.0","","0.0","","0.0","T","0.0","T","44","","26","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-04-18","1991","04","18","","4.6","","-9.8","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","43","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-19","1991","04","19","","9.4","","-6.9","","1.3","","16.7","","0.0","","0.0","","0.0","","0.0","","40","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-20","1991","04","20","","9.6","","-7.1","","1.3","","16.7","","0.0","","0.0","T","0.0","T","0.0","T","33","","28","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-04-21","1991","04","21","","0.9","","-9.7","","-4.4","","22.4","","0.0","","0.0","","0.0","","0.0","","29","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-22","1991","04","22","","3.8","","-10.2","","-3.2","","21.2","","0.0","","0.8","","0.0","T","0.8","","29","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-23","1991","04","23","","8.8","","-0.2","","4.3","","13.7","","0.0","","4.4","","0.0","","4.4","","25","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-24","1991","04","24","","11.8","","3.0","","7.4","","10.6","","0.0","","0.2","","0.0","","0.2","","21","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-25","1991","04","25","","5.6","","-4.2","","0.7","","17.3","","0.0","","0.0","","0.0","","0.0","","16","","27","","32",""
"-60.42","53.32","GOOSE A","8501900","1991-04-26","1991","04","26","","5.4","","-6.5","","-0.6","","18.6","","0.0","","0.0","","1.0","","1.0","","14","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-04-27","1991","04","27","","2.3","","-4.2","","-1.0","","19.0","","0.0","","0.0","","3.4","","2.6","","14","","1","","50",""
"-60.42","53.32","GOOSE A","8501900","1991-04-28","1991","04","28","","2.3","","-7.0","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","14","","35","","41",""
"-60.42","53.32","GOOSE A","8501900","1991-04-29","1991","04","29","","2.0","","-9.3","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","14","","33","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-04-30","1991","04","30","","4.3","","-9.0","","-2.4","","20.4","","0.0","","0.0","","0.0","","0.0","","13","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-01","1991","05","01","","10.6","","-6.9","","1.9","","16.1","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-02","1991","05","02","","9.2","","-3.7","","2.8","","15.2","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-03","1991","05","03","","8.5","","-2.4","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-04","1991","05","04","","9.5","","-0.2","","4.7","","13.3","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-05","1991","05","05","","5.1","","-2.2","","1.5","","16.5","","0.0","","0.0","T","0.0","","0.0","T","0","T","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-06","1991","05","06","","8.0","","-5.3","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-07","1991","05","07","","4.5","","-5.0","","-0.3","","18.3","","0.0","","4.0","","2.0","","5.8","","0","T","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-08","1991","05","08","","3.5","","-2.9","","0.3","","17.7","","0.0","","1.4","","3.0","","4.0","","1","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-09","1991","05","09","","12.3","","-3.3","","4.5","","13.5","","0.0","","0.0","","0.0","","0.0","","0","T","27","","52",""
"-60.42","53.32","GOOSE A","8501900","1991-05-10","1991","05","10","","7.4","","-3.5","","2.0","","16.0","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-05-11","1991","05","11","","15.6","","-5.9","","4.9","","13.1","","0.0","","1.2","","0.0","","1.2","","0","T","21","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-05-12","1991","05","12","","7.4","","-0.2","","3.6","","14.4","","0.0","","2.2","","0.0","T","2.2","","0","T","35","","39",""
"-60.42","53.32","GOOSE A","8501900","1991-05-13","1991","05","13","","9.2","","-1.7","","3.8","","14.2","","0.0","","0.0","","0.0","T","0.0","T","0","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-14","1991","05","14","","6.1","","-1.7","","2.2","","15.8","","0.0","","0.2","","0.4","","0.6","","0","T","36","","32",""
"-60.42","53.32","GOOSE A","8501900","1991-05-15","1991","05","15","","6.8","","-2.7","","2.1","","15.9","","0.0","","0.0","","0.0","","0.0","","0","T","27","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-05-16","1991","05","16","","11.5","","-2.3","","4.6","","13.4","","0.0","","0.0","","0.0","","0.0","","0","T","5","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-05-17","1991","05","17","","7.3","","-3.7","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","46",""
"-60.42","53.32","GOOSE A","8501900","1991-05-18","1991","05","18","","3.8","","-4.2","","-0.2","","18.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","33","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-05-19","1991","05","19","","10.2","","-3.2","","3.5","","14.5","","0.0","","0.0","T","0.0","","0.0","T","0","T","28","","46",""
"-60.42","53.32","GOOSE A","8501900","1991-05-20","1991","05","20","","18.3","","2.3","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","T","27","","59",""
"-60.42","53.32","GOOSE A","8501900","1991-05-21","1991","05","21","","14.8","","-1.2","","6.8","","11.2","","0.0","","0.8","","2.8","","3.2","","0","T","25","","48",""
"-60.42","53.32","GOOSE A","8501900","1991-05-22","1991","05","22","","1.6","","-2.2","","-0.3","","18.3","","0.0","","0.0","","1.0","","0.8","","3","","36","","33",""
"-60.42","53.32","GOOSE A","8501900","1991-05-23","1991","05","23","","7.9","","-1.2","","3.4","","14.6","","0.0","","0.0","","0.0","T","0.0","T","1","","34","","41",""
"-60.42","53.32","GOOSE A","8501900","1991-05-24","1991","05","24","","9.2","","1.3","","5.3","","12.7","","0.0","","0.4","","0.0","T","0.4","","0","","","","<31",""
"-60.42","53.32","GOOSE A","8501900","1991-05-25","1991","05","25","","15.1","","4.6","","9.9","","8.1","","0.0","","0.0","T","0.0","","0.0","T","0","","30","","56",""
"-60.42","53.32","GOOSE A","8501900","1991-05-26","1991","05","26","","8.2","","1.3","","4.8","","13.2","","0.0","","0.0","","0.0","T","0.0","T","0","","29","","52",""
"-60.42","53.32","GOOSE A","8501900","1991-05-27","1991","05","27","","12.7","","0.7","","6.7","","11.3","","0.0","","0.0","","0.0","","0.0","","0","","30","","35",""
"-60.42","53.32","GOOSE A","8501900","1991-05-28","1991","05","28","","14.5","","-0.8","","6.9","","11.1","","0.0","","4.6","","0.0","","4.6","","0","","23","","32",""
"-60.42","53.32","GOOSE A","8501900","1991-05-29","1991","05","29","","10.1","","3.6","","6.9","","11.1","","0.0","","0.6","","0.0","","0.6","","0","","31","","37",""
"-60.42","53.32","GOOSE A","8501900","1991-05-30","1991","05","30","","6.2","","0.8","","3.5","","14.5","","0.0","","1.4","","0.0","T","1.4","","0","","","","<31",""
