"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-99.95","49.91","BRANDON A","5010480","1992-01-13","1992","01","13","","-8.3","","-15.4","","-11.9","","29.9","","0.0","","0.0","T","2.6","","1.4","","17","","5","","32",""
"-99.95","49.91","BRANDON A","5010480","1992-01-14","1992","01","14","","-15.3","","-28.6","","-22.0","","40.0","","0.0","","0.0","","0.0","T","0.0","T","19","","30","","54",""
"-99.95","49.91","BRANDON A","5010480","1992-01-15","1992","01","15","","-10.6","","-31.5","","-21.1","","39.1","","0.0","","0.0","","0.0","","0.0","","19","","22","","39",""
"-99.95","49.91","BRANDON A","5010480","1992-01-16","1992","01","16","","-3.4","","-20.2","","-11.8","","29.8","","0.0","","0.0","","2.8","","2.0","","21","","30","","67",""
"-99.95","49.91","BRANDON A","5010480","1992-01-17","1992","01","17","","-20.2","","-30.3","","-25.3","","43.3","","0.0","","0.0","","0.0","","0.0","","21","","30","","52",""
"-99.95","49.91","BRANDON A","5010480","1992-01-18","1992","01","18","","-18.8","","-35.2","","-27.0","","45.0","","0.0","","0.0","","0.2","","0.2","","21","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-01-19","1992","01","19","","-12.3","","-23.1","","-17.7","","35.7","","0.0","","0.0","","1.2","","1.0","","21","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-01-20","1992","01","20","","-4.3","","-16.8","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","22","","26","","32",""
"-99.95","49.91","BRANDON A","5010480","1992-01-21","1992","01","21","","-8.8","","-16.8","","-12.8","","30.8","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-01-22","1992","01","22","","-4.2","","-15.5","","-9.9","","27.9","","0.0","","0.0","","0.4","","0.4","","21","","33","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-01-23","1992","01","23","","-11.5","","-25.2","","-18.4","","36.4","","0.0","","0.0","","0.0","","0.0","","21","","32","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-01-24","1992","01","24","","-14.2","","-28.1","","-21.2","","39.2","","0.0","","0.0","","1.8","","1.2","","21","","6","","35",""
"-99.95","49.91","BRANDON A","5010480","1992-01-25","1992","01","25","","-16.3","","-25.6","","-21.0","","39.0","","0.0","","0.0","","0.8","","0.4","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-01-26","1992","01","26","","-17.2","","-26.8","","-22.0","","40.0","","0.0","","0.0","","8.4","","6.2","","29","","6","","44",""
"-99.95","49.91","BRANDON A","5010480","1992-01-27","1992","01","27","","-3.5","","-27.1","","-15.3","","33.3","","0.0","","0.0","","0.0","","0.0","","31","","21","","44",""
"-99.95","49.91","BRANDON A","5010480","1992-01-28","1992","01","28","","1.1","","-9.3","","-4.1","","22.1","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-01-29","1992","01","29","","3.1","","-6.0","","-1.5","","19.5","","0.0","","0.0","T","0.0","","0.0","T","29","","31","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-01-30","1992","01","30","","-1.3","","-7.6","","-4.5","","22.5","","0.0","","0.0","","0.0","","0.0","","26","","29","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-01-31","1992","01","31","","-1.2","","-6.5","","-3.9","","21.9","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-01","1992","02","01","","0.8","","-11.7","","-5.5","","23.5","","0.0","","0.0","","0.0","","0.0","","25","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-02","1992","02","02","","1.4","","-11.5","","-5.1","","23.1","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-03","1992","02","03","","-3.5","","-11.9","","-7.7","","25.7","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-04","1992","02","04","","-2.4","","-8.1","","-5.3","","23.3","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-05","1992","02","05","","1.9","","-14.8","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","20","","30","","76",""
"-99.95","49.91","BRANDON A","5010480","1992-02-06","1992","02","06","","-2.6","","-9.4","","-6.0","","24.0","","0.0","","0.0","","0.0","T","0.0","T","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-07","1992","02","07","","-7.5","","-23.2","","-15.4","","33.4","","0.0","","0.0","","0.4","","0.2","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-08","1992","02","08","","-18.0","","-27.3","","-22.7","","40.7","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-09","1992","02","09","","-5.2","","-22.7","","-14.0","","32.0","","0.0","","0.0","","0.0","T","0.0","T","20","","29","","48",""
"-99.95","49.91","BRANDON A","5010480","1992-02-10","1992","02","10","","-11.6","","-29.2","","-20.4","","38.4","","0.0","","0.0","","0.0","","0.0","","20","","1","","35",""
"-99.95","49.91","BRANDON A","5010480","1992-02-11","1992","02","11","","-19.7","","-32.9","","-26.3","","44.3","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-12","1992","02","12","","-8.8","","-23.6","","-16.2","","34.2","","0.0","","0.0","","0.4","","0.2","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-13","1992","02","13","","-9.0","","-12.1","","-10.6","","28.6","","0.0","","0.0","","0.6","","0.4","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-14","1992","02","14","","-5.5","","-15.1","","-10.3","","28.3","","0.0","","0.0","","0.2","","0.0","T","21","","4","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-02-15","1992","02","15","","-5.8","","-9.8","","-7.8","","25.8","","0.0","","0.0","","1.4","","1.0","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-16","1992","02","16","","-5.4","","-12.5","","-9.0","","27.0","","0.0","","0.0","","0.0","T","0.0","T","22","","7","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-02-17","1992","02","17","","-6.6","","-9.9","","-8.3","","26.3","","0.0","","0.0","T","0.4","","0.4","","20","","6","","41",""
"-99.95","49.91","BRANDON A","5010480","1992-02-18","1992","02","18","","-4.9","","-19.0","","-12.0","","30.0","","0.0","","0.0","","0.2","","0.2","","19","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-19","1992","02","19","","-15.8","","-24.8","","-20.3","","38.3","","0.0","","0.0","","5.0","","4.6","","19","","7","","61",""
"-99.95","49.91","BRANDON A","5010480","1992-02-20","1992","02","20","","-12.1","","-23.1","","-17.6","","35.6","","0.0","","0.0","","1.0","","0.8","","23","","4","","44",""
"-99.95","49.91","BRANDON A","5010480","1992-02-21","1992","02","21","","-13.0","","-23.7","","-18.4","","36.4","","0.0","","0.0","","1.0","","0.6","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-22","1992","02","22","","-13.3","","-18.9","","-16.1","","34.1","","0.0","","0.0","","1.0","","0.4","","24","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-23","1992","02","23","","-8.8","","-13.6","","-11.2","","29.2","","0.0","","0.0","","1.4","","0.6","","25","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-24","1992","02","24","","-10.2","","-21.1","","-15.7","","33.7","","0.0","","0.0","","0.0","T","0.0","T","25","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-02-25","1992","02","25","","1.5","","-19.5","","-9.0","","27.0","","0.0","","0.0","","0.0","","0.0","","25","","27","","37",""
"-99.95","49.91","BRANDON A","5010480","1992-02-26","1992","02","26","","3.3","","-5.9","","-1.3","","19.3","","0.0","","0.6","","0.0","","0.6","","25","","28","","37",""
"-99.95","49.91","BRANDON A","5010480","1992-02-27","1992","02","27","","3.7","","-0.9","","1.4","","16.6","","0.0","","0.0","","0.0","","0.0","","22","","29","","46",""
"-99.95","49.91","BRANDON A","5010480","1992-02-28","1992","02","28","","2.6","","-7.4","","-2.4","","20.4","","0.0","","0.0","","0.0","T","0.0","T","20","","31","","37",""
"-99.95","49.91","BRANDON A","5010480","1992-02-29","1992","02","29","","3.8","","-10.4","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-01","1992","03","01","","2.6","","-6.5","","-2.0","","20.0","","0.0","","0.0","","0.0","","0.0","","17","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-02","1992","03","02","","-2.3","","-10.6","","-6.5","","24.5","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-03","1992","03","03","","0.5","","-9.3","","-4.4","","22.4","","0.0","","0.0","T","0.0","","0.0","T","15","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-04","1992","03","04","","-0.2","","-6.9","","-3.6","","21.6","","0.0","","0.2","","0.0","","0.2","","14","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-05","1992","03","05","","0.4","","-0.3","","0.1","","17.9","","0.0","","0.0","T","0.0","","0.0","T","14","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-06","1992","03","06","","0.9","","0.1","","0.5","","17.5","","0.0","","12.4","","0.0","","12.4","","11","","4","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-03-07","1992","03","07","","0.4","","-2.1","","-0.9","","18.9","","0.0","","1.4","","0.8","","2.2","","7","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-08","1992","03","08","","-2.0","","-15.8","","-8.9","","26.9","","0.0","","0.0","","1.9","","1.7","","5","","34","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-03-09","1992","03","09","","-9.7","","-19.8","","-14.8","","32.8","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-10","1992","03","10","","-0.2","","-21.1","","-10.7","","28.7","","0.0","","0.0","","0.6","","0.6","","6","","31","","41",""
"-99.95","49.91","BRANDON A","5010480","1992-03-11","1992","03","11","","-2.7","","-7.6","","-5.2","","23.2","","0.0","","0.0","","0.0","T","0.0","T","7","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-12","1992","03","12","","-1.9","","-8.4","","-5.2","","23.2","","0.0","","0.0","","0.6","","0.4","","7","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-13","1992","03","13","","2.8","","-3.8","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-14","1992","03","14","","-1.0","","-11.1","","-6.1","","24.1","","0.0","","0.0","","0.0","T","0.0","T","6","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-15","1992","03","15","","4.0","","-13.4","","-4.7","","22.7","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-16","1992","03","16","","1.0","","-10.9","","-5.0","","23.0","","0.0","","0.0","","0.0","T","0.0","T","5","","32","","46",""
"-99.95","49.91","BRANDON A","5010480","1992-03-17","1992","03","17","","-5.7","","-15.7","","-10.7","","28.7","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-18","1992","03","18","","-0.3","","-12.3","","-6.3","","24.3","","0.0","","0.0","","1.0","","0.2","","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-19","1992","03","19","","-2.3","","-12.3","","-7.3","","25.3","","0.0","","0.0","","0.0","T","0.0","T","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-20","1992","03","20","","-6.4","","-15.4","","-10.9","","28.9","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-21","1992","03","21","","-0.2","","-18.8","","-9.5","","27.5","","0.0","","0.0","","0.0","","0.0","","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-22","1992","03","22","","4.2","","-7.6","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","4","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-23","1992","03","23","","5.7","","-6.9","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-24","1992","03","24","","2.2","","-5.5","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","3","","30","","61",""
"-99.95","49.91","BRANDON A","5010480","1992-03-25","1992","03","25","","-3.9","","-11.7","","-7.8","","25.8","","0.0","","0.0","","0.0","T","0.0","T","3","","33","","39",""
"-99.95","49.91","BRANDON A","5010480","1992-03-26","1992","03","26","","0.3","","-14.1","","-6.9","","24.9","","0.0","","0.0","","0.0","","0.0","","3","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-03-27","1992","03","27","","6.8","","-7.4","","-0.3","","18.3","","0.0","","0.0","","0.0","","0.0","","3","","12","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-03-28","1992","03","28","","6.2","","-3.1","","1.6","","16.4","","0.0","","0.0","","0.0","","0.0","","2","","29","","39",""
"-99.95","49.91","BRANDON A","5010480","1992-03-29","1992","03","29","","5.5","","-4.4","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","1","","28","","41",""
"-99.95","49.91","BRANDON A","5010480","1992-03-30","1992","03","30","","2.2","","-8.0","","-2.9","","20.9","","0.0","","0.0","","0.2","","0.2","","1","","29","","57",""
"-99.95","49.91","BRANDON A","5010480","1992-03-31","1992","03","31","","-0.1","","-8.4","","-4.3","","22.3","","0.0","","0.0","","0.0","T","0.0","T","1","","36","","46",""
"-99.95","49.91","BRANDON A","5010480","1992-04-01","1992","04","01","","3.2","","-10.6","","-3.7","","21.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-02","1992","04","02","","7.1","","-3.7","","1.7","","16.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-03","1992","04","03","","4.5","","-2.6","","1.0","","17.0","","0.0","","0.0","","0.0","","0.0","","0","","5","","35",""
"-99.95","49.91","BRANDON A","5010480","1992-04-04","1992","04","04","","10.9","","-3.4","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","12","","46",""
"-99.95","49.91","BRANDON A","5010480","1992-04-05","1992","04","05","","8.2","","-1.3","","3.5","","14.5","","0.0","","3.5","","0.2","","3.8","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-06","1992","04","06","","4.8","","-0.8","","2.0","","16.0","","0.0","","1.8","","0.6","","2.4","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-07","1992","04","07","","5.9","","-2.3","","1.8","","16.2","","0.0","","0.0","","0.0","T","0.0","T","0","T","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-08","1992","04","08","","11.1","","-3.5","","3.8","","14.2","","0.0","","0.4","","0.4","","0.8","","0","","31","","72",""
"-99.95","49.91","BRANDON A","5010480","1992-04-09","1992","04","09","","-2.3","","-7.9","","-5.1","","23.1","","0.0","","0.0","","0.0","T","0.0","T","0","","8","","32","E"
"-99.95","49.91","BRANDON A","5010480","1992-04-10","1992","04","10","","-1.2","","-7.0","","-4.1","","22.1","","0.0","","0.0","","2.8","","3.4","","1","","31","","46","E"
"-99.95","49.91","BRANDON A","5010480","1992-04-11","1992","04","11","","-4.9","","-10.6","","-7.8","","25.8","","0.0","","0.0","","0.0","","0.0","","2","","29","","69","E"
"-99.95","49.91","BRANDON A","5010480","1992-04-12","1992","04","12","","1.8","","-13.7","","-6.0","","24.0","","0.0","","0.0","","0.0","","0.0","","2","","17","","32","E"
"-99.95","49.91","BRANDON A","5010480","1992-04-13","1992","04","13","","5.2","","-3.0","","1.1","","16.9","","0.0","","0.0","","0.2","","0.2","","0","T","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-14","1992","04","14","","13.9","","-1.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","18","","33","E"
"-99.95","49.91","BRANDON A","5010480","1992-04-15","1992","04","15","","4.4","","2.2","","3.3","","14.7","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-16","1992","04","16","","9.2","","2.5","","5.9","","12.1","","0.0","","0.2","","0.0","","0.2","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-17","1992","04","17","","13.9","","0.9","","7.4","","10.6","","0.0","","0.0","T","0.0","","0.0","T","0","","14","","67",""
"-99.95","49.91","BRANDON A","5010480","1992-04-18","1992","04","18","","6.3","","4.6","","5.5","","12.5","","0.0","","7.0","","0.0","","7.0","","0","","3","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-04-19","1992","04","19","","4.7","","-6.3","","-0.8","","18.8","","0.0","","1.2","","12.8","","14.0","","0","","1","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-04-20","1992","04","20","","-3.3","","-7.5","","-5.4","","23.4","","0.0","","0.0","","0.4","","0.4","","12","","1","","46",""
"-99.95","49.91","BRANDON A","5010480","1992-04-21","1992","04","21","","2.0","","-6.6","","-2.3","","20.3","","0.0","","0.0","T","0.2","","0.2","","10","","4","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-04-22","1992","04","22","","-1.5","","-4.7","","-3.1","","21.1","","0.0","","0.0","T","0.4","","0.4","","7","","5","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-04-23","1992","04","23","","7.4","","-1.6","","2.9","","15.1","","0.0","","0.0","","0.0","","0.0","","7","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-24","1992","04","24","","4.9","","-1.7","","1.6","","16.4","","0.0","","0.0","T","0.2","","0.2","","4","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-25","1992","04","25","","9.3","","-2.0","","3.7","","14.3","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-26","1992","04","26","","12.8","","-4.2","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-04-27","1992","04","27","","19.3","","0.1","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","0","","20","","57",""
"-99.95","49.91","BRANDON A","5010480","1992-04-28","1992","04","28","","23.4","","7.7","","15.6","","2.4","","0.0","","0.0","T","0.0","","0.0","T","0","","34","","41",""
"-99.95","49.91","BRANDON A","5010480","1992-04-29","1992","04","29","","16.2","","6.6","","11.4","","6.6","","0.0","","0.2","","0.0","","0.2","","0","","8","","41",""
"-99.95","49.91","BRANDON A","5010480","1992-04-30","1992","04","30","","25.5","","6.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","11","","39",""
"-99.95","49.91","BRANDON A","5010480","1992-05-01","1992","05","01","","17.8","","7.0","","12.4","","5.6","","0.0","","0.0","T","0.0","","0.0","T","0","","30","","67",""
"-99.95","49.91","BRANDON A","5010480","1992-05-02","1992","05","02","","12.7","","0.6","","6.7","","11.3","","0.0","","0.0","T","0.0","","0.0","T","0","","30","","72",""
"-99.95","49.91","BRANDON A","5010480","1992-05-03","1992","05","03","","18.8","","-2.7","","8.1","","9.9","","0.0","","0.2","","0.0","","0.2","","0","","32","","56",""
"-99.95","49.91","BRANDON A","5010480","1992-05-04","1992","05","04","","18.6","","-0.9","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-05-05","1992","05","05","","25.7","","5.9","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","21","","50",""
"-99.95","49.91","BRANDON A","5010480","1992-05-06","1992","05","06","","32.1","","12.3","","22.2","","0.0","","4.2","","0.0","","0.0","","0.0","","0","","24","","54",""
"-99.95","49.91","BRANDON A","5010480","1992-05-07","1992","05","07","","24.6","","7.5","","16.1","","1.9","","0.0","","0.0","T","0.0","","0.0","T","0","","4","","78",""
"-99.95","49.91","BRANDON A","5010480","1992-05-08","1992","05","08","","11.8","","5.0","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","0","","6","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-05-09","1992","05","09","","25.3","","5.5","","15.4","","2.6","","0.0","","1.4","","0.0","","1.4","","0","","5","","56",""
"-99.95","49.91","BRANDON A","5010480","1992-05-10","1992","05","10","","10.6","","4.7","","7.7","","10.3","","0.0","","6.2","","0.0","","6.2","","0","","8","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-05-11","1992","05","11","","19.8","","3.0","","11.4","","6.6","","0.0","","0.0","T","0.0","","0.0","T","0","","25","","69",""
"-99.95","49.91","BRANDON A","5010480","1992-05-12","1992","05","12","","11.0","","-1.6","","4.7","","13.3","","0.0","","0.4","","0.0","","0.4","","0","","36","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-05-13","1992","05","13","","15.0","","-5.2","","4.9","","13.1","","0.0","","1.2","","0.0","","1.2","","0","","29","","74",""
"-99.95","49.91","BRANDON A","5010480","1992-05-14","1992","05","14","","18.1","","3.4","","10.8","","7.2","","0.0","","2.0","","0.0","","2.0","","0","","30","","54",""
"-99.95","49.91","BRANDON A","5010480","1992-05-15","1992","05","15","","17.0","","2.0","","9.5","","8.5","","0.0","","0.2","","0.0","","0.2","","0","","5","","35",""
"-99.95","49.91","BRANDON A","5010480","1992-05-16","1992","05","16","","9.1","","-0.3","","4.4","","13.6","","0.0","","0.8","","0.0","","0.8","","0","","4","","72",""
"-99.95","49.91","BRANDON A","5010480","1992-05-17","1992","05","17","","18.7","","-2.1","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","23","","39",""
"-99.95","49.91","BRANDON A","5010480","1992-05-18","1992","05","18","","31.0","","6.4","","18.7","","0.0","","0.7","","0.0","","0.0","","0.0","","0","","17","","59",""
"-99.95","49.91","BRANDON A","5010480","1992-05-19","1992","05","19","","33.9","","14.3","","24.1","","0.0","","6.1","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-05-20","1992","05","20","","34.2","","16.2","","25.2","","0.0","","7.2","","0.0","","0.0","","0.0","","0","","18","","70",""
"-99.95","49.91","BRANDON A","5010480","1992-05-21","1992","05","21","","24.9","","2.6","","13.8","","4.2","","0.0","","8.6","","0.0","","8.6","","1","","20","","56",""
"-99.95","49.91","BRANDON A","5010480","1992-05-22","1992","05","22","","6.1","","1.5","","3.8","","14.2","","0.0","","0.0","","0.0","","0.0","","0","","34","","48",""
"-99.95","49.91","BRANDON A","5010480","1992-05-23","1992","05","23","","9.6","","-1.8","","3.9","","14.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-05-24","1992","05","24","","4.8","","-1.1","","1.9","","16.1","","0.0","","3.8","","3.4","","7.2","","0","","15","","33",""
"-99.95","49.91","BRANDON A","5010480","1992-05-25","1992","05","25","","16.5","","-1.6","","7.5","","10.5","","0.0","","0.7","","0.0","","0.7","","0","","3","","54",""
"-99.95","49.91","BRANDON A","5010480","1992-05-26","1992","05","26","","18.1","","1.4","","9.8","","8.2","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1992-05-27","1992","05","27","","21.3","","1.7","","11.5","","6.5","","0.0","","0.0","","0.0","","0.0","","0","","20","","43",""
"-99.95","49.91","BRANDON A","5010480","1992-05-28","1992","05","28","","26.0","","7.9","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","22","","52",""
"-99.95","49.91","BRANDON A","5010480","1992-05-29","1992","05","29","","26.3","","7.3","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","5","","37",""
"-99.95","49.91","BRANDON A","5010480","1992-05-30","1992","05","30","","18.9","","10.4","","14.7","","3.3","","0.0","","0.0","T","0.0","","0.0","T","0","","7","","52",""
