"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-99.95","49.91","BRANDON A","5010480","1991-01-22","1991","01","22","","0.5","","-15.4","","-7.5","","25.5","","0.0","","0.0","T","0.3","","0.3","","22","","28","","61",""
"-99.95","49.91","BRANDON A","5010480","1991-01-23","1991","01","23","","-15.3","","-28.9","","-22.1","","40.1","","0.0","","0.0","","0.2","","0.2","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-01-24","1991","01","24","","-22.3","","-34.3","","-28.3","","46.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-01-25","1991","01","25","","-8.3","","-30.0","","-19.2","","37.2","","0.0","","0.0","","0.2","","0.2","","21","","31","","50",""
"-99.95","49.91","BRANDON A","5010480","1991-01-26","1991","01","26","","-7.8","","-24.3","","-16.1","","34.1","","0.0","","0.0","","3.4","","2.6","","21","","26","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-01-27","1991","01","27","","-10.0","","-24.1","","-17.1","","35.1","","0.0","","0.0","","0.0","T","0.0","T","23","","30","","43",""
"-99.95","49.91","BRANDON A","5010480","1991-01-28","1991","01","28","","-21.3","","-32.9","","-27.1","","45.1","","0.0","","0.0","","0.0","T","0.0","T","23","","26","","33",""
"-99.95","49.91","BRANDON A","5010480","1991-01-29","1991","01","29","","-17.0","","-31.7","","-24.4","","42.4","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-01-30","1991","01","30","","-18.4","","-27.0","","-22.7","","40.7","","0.0","","0.0","","0.0","T","0.0","T","22","","29","","39",""
"-99.95","49.91","BRANDON A","5010480","1991-01-31","1991","01","31","","-14.2","","-25.3","","-19.8","","37.8","","0.0","","0.0","","0.0","","0.0","","21","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-01","1991","02","01","","-1.4","","-19.7","","-10.6","","28.6","","0.0","","0.0","","0.0","","0.0","","21","","26","","35",""
"-99.95","49.91","BRANDON A","5010480","1991-02-02","1991","02","02","","4.2","","-7.6","","-1.7","","19.7","","0.0","","0.0","","0.0","","0.0","","21","","22","","52",""
"-99.95","49.91","BRANDON A","5010480","1991-02-03","1991","02","03","","4.2","","-4.2","","0.0","","18.0","","0.0","","0.0","","0.0","","0.0","","20","","25","","32",""
"-99.95","49.91","BRANDON A","5010480","1991-02-04","1991","02","04","","1.6","","-7.0","","-2.7","","20.7","","0.0","","0.0","","0.0","","0.0","","15","","29","","33",""
"-99.95","49.91","BRANDON A","5010480","1991-02-05","1991","02","05","","3.2","","-8.2","","-2.5","","20.5","","0.0","","0.0","","0.0","","0.0","","12","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-06","1991","02","06","","2.9","","-4.0","","-0.6","","18.6","","0.0","","0.0","","0.0","","0.0","","10","","30","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-02-07","1991","02","07","","4.2","","-3.2","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","10","","23","","41",""
"-99.95","49.91","BRANDON A","5010480","1991-02-08","1991","02","08","","2.7","","-10.6","","-4.0","","22.0","","0.0","","0.0","","0.0","","0.0","","10","","2","","39",""
"-99.95","49.91","BRANDON A","5010480","1991-02-09","1991","02","09","","-2.7","","-13.6","","-8.2","","26.2","","0.0","","0.0","","0.0","","0.0","","10","","30","","37",""
"-99.95","49.91","BRANDON A","5010480","1991-02-10","1991","02","10","","-11.4","","-20.1","","-15.8","","33.8","","0.0","","0.0","","0.0","","0.0","","10","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-11","1991","02","11","","-3.4","","-20.9","","-12.2","","30.2","","0.0","","0.0","","0.0","","0.0","","9","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-12","1991","02","12","","-3.5","","-10.7","","-7.1","","25.1","","0.0","","0.0","","4.8","","4.8","","9","","5","","41",""
"-99.95","49.91","BRANDON A","5010480","1991-02-13","1991","02","13","","-10.3","","-21.3","","-15.8","","33.8","","0.0","","0.0","","6.2","","6.0","","16","","4","","35",""
"-99.95","49.91","BRANDON A","5010480","1991-02-14","1991","02","14","","-19.5","","-29.0","","-24.3","","42.3","","0.0","","0.0","","0.0","","0.0","","18","","29","","43",""
"-99.95","49.91","BRANDON A","5010480","1991-02-15","1991","02","15","","-12.2","","-31.6","","-21.9","","39.9","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-16","1991","02","16","","-5.6","","-14.2","","-9.9","","27.9","","0.0","","0.0","","0.4","","0.4","","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-17","1991","02","17","","-6.2","","-11.3","","-8.8","","26.8","","0.0","","0.0","","0.0","T","0.0","T","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-18","1991","02","18","","-3.1","","-8.6","","-5.9","","23.9","","0.0","","0.0","T","0.0","T","0.0","T","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-19","1991","02","19","","0.9","","-7.4","","-3.3","","21.3","","0.0","","0.0","","2.6","","2.4","","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-20","1991","02","20","","0.8","","-10.7","","-5.0","","23.0","","0.0","","0.0","","0.4","","0.4","","21","","30","","46",""
"-99.95","49.91","BRANDON A","5010480","1991-02-21","1991","02","21","","-2.3","","-20.4","","-11.4","","29.4","","0.0","","0.0","","1.0","","1.0","","22","","28","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-02-22","1991","02","22","","-17.4","","-27.2","","-22.3","","40.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-23","1991","02","23","","-14.4","","-23.1","","-18.8","","36.8","","0.0","","0.0","","1.2","","1.2","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-24","1991","02","24","","-11.1","","-26.2","","-18.7","","36.7","","0.0","","0.0","","0.0","T","0.0","T","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-25","1991","02","25","","-9.6","","-26.6","","-18.1","","36.1","","0.0","","0.0","","0.4","","0.4","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-26","1991","02","26","","-6.6","","-10.8","","-8.7","","26.7","","0.0","","0.0","","0.2","","0.2","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-27","1991","02","27","","-10.3","","-18.8","","-14.6","","32.6","","0.0","","0.0","","0.4","","0.4","","23","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-02-28","1991","02","28","","-8.6","","-18.4","","-13.5","","31.5","","0.0","","0.0","","3.4","","4.0","","26","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-01","1991","03","01","","-15.3","","-27.7","","-21.5","","39.5","","0.0","","0.0","","0.0","T","0.0","T","26","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-02","1991","03","02","","-18.8","","-31.5","","-25.2","","43.2","","0.0","","0.0","","0.4","","0.4","","26","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-03","1991","03","03","","-11.2","","-21.1","","-16.2","","34.2","","0.0","","0.0","","0.2","","0.2","","26","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-04","1991","03","04","","-10.4","","-13.4","","-11.9","","29.9","","0.0","","0.0","","0.4","","0.4","","26","","6","","50",""
"-99.95","49.91","BRANDON A","5010480","1991-03-05","1991","03","05","","-10.2","","-20.9","","-15.6","","33.6","","0.0","","0.0","","2.8","","2.8","","28","","27","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-03-06","1991","03","06","","-16.7","","-27.7","","-22.2","","40.2","","0.0","","0.0","","0.0","T","0.0","T","29","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-07","1991","03","07","","-8.8","","-28.0","","-18.4","","36.4","","0.0","","0.0","","1.4","","1.0","","29","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-08","1991","03","08","","-9.3","","-17.8","","-13.6","","31.6","","0.0","","0.0","","2.0","","1.6","","30","","2","","37",""
"-99.95","49.91","BRANDON A","5010480","1991-03-09","1991","03","09","","-1.2","","-19.0","","-10.1","","28.1","","0.0","","0.0","","0.0","","0.0","","31","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-10","1991","03","10","","-2.1","","-10.4","","-6.3","","24.3","","0.0","","0.0","","0.0","","0.0","","30","","5","","37",""
"-99.95","49.91","BRANDON A","5010480","1991-03-11","1991","03","11","","0.7","","-5.8","","-2.6","","20.6","","0.0","","0.0","","0.0","","0.0","","30","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-12","1991","03","12","","1.2","","-1.3","","-0.1","","18.1","","0.0","","0.0","","0.8","","0.8","","29","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-13","1991","03","13","","0.9","","-9.6","","-4.4","","22.4","","0.0","","0.0","T","0.0","","0.0","T","28","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-14","1991","03","14","","2.9","","-12.1","","-4.6","","22.6","","0.0","","0.0","","0.0","","0.0","","27","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-15","1991","03","15","","2.5","","-12.4","","-5.0","","23.0","","0.0","","0.0","","0.0","","0.0","","26","","13","","33",""
"-99.95","49.91","BRANDON A","5010480","1991-03-16","1991","03","16","","3.1","","-9.6","","-3.3","","21.3","","0.0","","0.0","","0.0","","0.0","","22","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-17","1991","03","17","","4.5","","-5.5","","-0.5","","18.5","","0.0","","0.0","","0.0","","0.0","","20","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-18","1991","03","18","","7.1","","-7.8","","-0.4","","18.4","","0.0","","0.0","","0.0","","0.0","","18","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-19","1991","03","19","","8.5","","-7.4","","0.6","","17.4","","0.0","","0.0","","0.0","","0.0","","15","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-20","1991","03","20","","6.3","","-0.9","","2.7","","15.3","","0.0","","0.0","","0.0","","0.0","","12","","4","","39",""
"-99.95","49.91","BRANDON A","5010480","1991-03-21","1991","03","21","","6.3","","0.2","","3.3","","14.7","","0.0","","0.0","","0.0","","0.0","","8","","5","","39",""
"-99.95","49.91","BRANDON A","5010480","1991-03-22","1991","03","22","","6.4","","-1.5","","2.5","","15.5","","0.0","","0.0","","0.0","","0.0","","4","","7","","41",""
"-99.95","49.91","BRANDON A","5010480","1991-03-23","1991","03","23","","7.8","","-1.6","","3.1","","14.9","","0.0","","0.0","","0.0","","0.0","","2","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-24","1991","03","24","","3.4","","-1.6","","0.9","","17.1","","0.0","","0.0","","0.0","","0.0","","1","","31","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-03-25","1991","03","25","","-1.4","","-7.7","","-4.6","","22.6","","0.0","","0.0","","5.0","","6.4","","0","T","4","","61",""
"-99.95","49.91","BRANDON A","5010480","1991-03-26","1991","03","26","","-6.9","","-11.3","","-9.1","","27.1","","0.0","","0.0","","11.5","","11.5","","3","","4","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-03-27","1991","03","27","","-6.6","","-19.5","","-13.1","","31.1","","0.0","","0.0","","0.0","T","0.0","T","15","","35","","35",""
"-99.95","49.91","BRANDON A","5010480","1991-03-28","1991","03","28","","-6.5","","-22.3","","-14.4","","32.4","","0.0","","0.0","","0.0","T","0.0","T","15","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-29","1991","03","29","","-4.0","","-25.2","","-14.6","","32.6","","0.0","","0.0","","0.0","","0.0","","14","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-03-30","1991","03","30","","4.6","","-5.3","","-0.4","","18.4","","0.0","","0.0","","1.2","","1.2","","14","","29","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-03-31","1991","03","31","","7.9","","-3.4","","2.3","","15.7","","0.0","","0.0","","0.0","","0.0","","6","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-01","1991","04","01","","11.8","","-2.3","","4.8","","13.2","","0.0","","0.0","","0.0","","0.0","","0","T","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-02","1991","04","02","","18.2","","1.1","","9.7","","8.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-03","1991","04","03","","15.8","","0.9","","8.4","","9.6","","0.0","","0.0","T","0.0","","0.0","T","0","","25","","46",""
"-99.95","49.91","BRANDON A","5010480","1991-04-04","1991","04","04","","17.6","","-1.1","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","0","","21","","39",""
"-99.95","49.91","BRANDON A","5010480","1991-04-05","1991","04","05","","19.5","","3.2","","11.4","","6.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-06","1991","04","06","","16.9","","5.3","","11.1","","6.9","","0.0","","0.0","","0.0","","0.0","","0","","27","","63",""
"-99.95","49.91","BRANDON A","5010480","1991-04-07","1991","04","07","","12.1","","0.4","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-08","1991","04","08","","12.4","","-1.1","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-09","1991","04","09","","14.0","","0.1","","7.1","","10.9","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-10","1991","04","10","","15.6","","-0.9","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-11","1991","04","11","","14.4","","-1.4","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","0","","8","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-04-12","1991","04","12","","12.9","","-0.6","","6.2","","11.8","","0.0","","0.0","","0.0","","0.0","","0","","8","","46",""
"-99.95","49.91","BRANDON A","5010480","1991-04-13","1991","04","13","","9.2","","-2.2","","3.5","","14.5","","0.0","","7.0","","0.5","","7.5","","0","","7","","57",""
"-99.95","49.91","BRANDON A","5010480","1991-04-14","1991","04","14","","3.0","","-1.4","","0.8","","17.2","","0.0","","4.3","","7.0","","12.3","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-15","1991","04","15","","3.8","","-1.8","","1.0","","17.0","","0.0","","0.8","","1.3","","2.1","","5","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-16","1991","04","16","","9.3","","-0.7","","4.3","","13.7","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-17","1991","04","17","","13.2","","-0.2","","6.5","","11.5","","0.0","","1.2","","0.2","","1.4","","0","","5","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-04-18","1991","04","18","","3.7","","-5.5","","-0.9","","18.9","","0.0","","0.0","","0.0","T","0.0","T","0","","5","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-04-19","1991","04","19","","7.8","","-6.9","","0.5","","17.5","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-20","1991","04","20","","14.5","","-4.8","","4.9","","13.1","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-21","1991","04","21","","17.8","","2.7","","10.3","","7.7","","0.0","","2.8","","0.0","","2.8","","0","","22","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-04-22","1991","04","22","","5.7","","-0.6","","2.6","","15.4","","0.0","","0.0","","0.0","","0.0","","0","","33","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-04-23","1991","04","23","","6.8","","-2.1","","2.4","","15.6","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-24","1991","04","24","","22.4","","-4.5","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-04-25","1991","04","25","","22.9","","3.8","","13.4","","4.6","","0.0","","0.0","","0.0","","0.0","","0","","3","","54",""
"-99.95","49.91","BRANDON A","5010480","1991-04-26","1991","04","26","","20.2","","4.0","","12.1","","5.9","","0.0","","0.2","","0.0","","0.2","","0","","11","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-04-27","1991","04","27","","14.4","","5.7","","10.1","","7.9","","0.0","","15.4","","0.0","","15.4","","0","","7","","63",""
"-99.95","49.91","BRANDON A","5010480","1991-04-28","1991","04","28","","11.0","","2.5","","6.8","","11.2","","0.0","","4.6","","0.0","","4.6","","0","","14","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-04-29","1991","04","29","","11.0","","1.4","","6.2","","11.8","","0.0","","0.0","T","0.0","","0.0","T","0","","33","","63",""
"-99.95","49.91","BRANDON A","5010480","1991-04-30","1991","04","30","","2.2","","-1.3","","0.5","","17.5","","0.0","","0.0","","0.0","T","0.0","T","0","","33","","74",""
"-99.95","49.91","BRANDON A","5010480","1991-05-01","1991","05","01","","0.2","","-3.0","","-1.4","","19.4","","0.0","","0.0","","2.6","","2.6","","1","","30","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-05-02","1991","05","02","","0.1","","-1.9","","-0.9","","18.9","","0.0","","0.0","","0.2","","0.2","","1","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-03","1991","05","03","","0.9","","-1.6","","-0.4","","18.4","","0.0","","0.0","T","9.4","","10.0","","0","T","3","","46",""
"-99.95","49.91","BRANDON A","5010480","1991-05-04","1991","05","04","","2.0","","-0.6","","0.7","","17.3","","0.0","","0.0","","4.3","","5.4","","9","","2","","43",""
"-99.95","49.91","BRANDON A","5010480","1991-05-05","1991","05","05","","3.4","","-1.5","","1.0","","17.0","","0.0","","0.0","T","0.0","T","0.0","T","4","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-06","1991","05","06","","5.4","","0.2","","2.8","","15.2","","0.0","","0.0","","0.0","T","0.0","T","2","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-07","1991","05","07","","10.2","","1.1","","5.7","","12.3","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-08","1991","05","08","","20.1","","2.2","","11.2","","6.8","","0.0","","0.0","T","0.0","","0.0","T","0","","16","","52",""
"-99.95","49.91","BRANDON A","5010480","1991-05-09","1991","05","09","","28.8","","9.3","","19.1","","0.0","","1.1","","0.0","T","0.0","","0.0","T","0","","15","","57",""
"-99.95","49.91","BRANDON A","5010480","1991-05-10","1991","05","10","","26.6","","15.2","","20.9","","0.0","","2.9","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-11","1991","05","11","","24.4","","11.6","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-12","1991","05","12","","29.9","","11.3","","20.6","","0.0","","2.6","","11.2","","0.0","","11.2","","0","","20","","78",""
"-99.95","49.91","BRANDON A","5010480","1991-05-13","1991","05","13","","21.5","","10.2","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","16","","54",""
"-99.95","49.91","BRANDON A","5010480","1991-05-14","1991","05","14","","25.0","","6.8","","15.9","","2.1","","0.0","","0.0","","0.0","","0.0","","0","","24","","37",""
"-99.95","49.91","BRANDON A","5010480","1991-05-15","1991","05","15","","22.2","","9.0","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","0","","28","","33",""
"-99.95","49.91","BRANDON A","5010480","1991-05-16","1991","05","16","","22.2","","10.4","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","5","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-05-17","1991","05","17","","18.5","","6.2","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","0","","8","","50",""
"-99.95","49.91","BRANDON A","5010480","1991-05-18","1991","05","18","","20.7","","4.1","","12.4","","5.6","","0.0","","0.0","","0.0","","0.0","","0","","14","","50",""
"-99.95","49.91","BRANDON A","5010480","1991-05-19","1991","05","19","","22.6","","4.3","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","14","","57",""
"-99.95","49.91","BRANDON A","5010480","1991-05-20","1991","05","20","","27.2","","12.3","","19.8","","0.0","","1.8","","0.0","T","0.0","","0.0","T","0","","19","","33",""
"-99.95","49.91","BRANDON A","5010480","1991-05-21","1991","05","21","","30.2","","14.8","","22.5","","0.0","","4.5","","0.0","T","0.0","","0.0","T","0","","13","","48",""
"-99.95","49.91","BRANDON A","5010480","1991-05-22","1991","05","22","","24.4","","14.9","","19.7","","0.0","","1.7","","3.8","","0.0","","3.8","","0","","27","","109",""
"-99.95","49.91","BRANDON A","5010480","1991-05-23","1991","05","23","","24.8","","12.2","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-24","1991","05","24","","20.8","","9.9","","15.4","","2.6","","0.0","","0.0","","0.0","","0.0","","0","","2","","37",""
"-99.95","49.91","BRANDON A","5010480","1991-05-25","1991","05","25","","26.2","","8.8","","17.5","","0.5","","0.0","","6.2","","0.0","","6.2","","0","","18","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-05-26","1991","05","26","","21.3","","11.9","","16.6","","1.4","","0.0","","0.0","T","0.0","","0.0","T","0","","31","","44",""
"-99.95","49.91","BRANDON A","5010480","1991-05-27","1991","05","27","","21.8","","8.5","","15.2","","2.8","","0.0","","0.0","","0.0","","0.0","","0","","28","","52",""
"-99.95","49.91","BRANDON A","5010480","1991-05-28","1991","05","28","","23.0","","7.5","","15.3","","2.7","","0.0","","1.0","","0.0","","1.0","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-05-29","1991","05","29","","23.4","","9.4","","16.4","","1.6","","0.0","","1.2","","0.0","","1.2","","0","","26","","59",""
"-99.95","49.91","BRANDON A","5010480","1991-05-30","1991","05","30","","24.8","","7.3","","16.1","","1.9","","0.0","","4.8","","0.0","","4.8","","0","","4","","41",""
"-99.95","49.91","BRANDON A","5010480","1991-05-31","1991","05","31","","18.0","","11.7","","14.9","","3.1","","0.0","","8.6","","0.0","","8.6","","0","","","","<31",""
"-99.95","49.91","BRANDON A","5010480","1991-06-01","1991","06","01","","24.0","","12.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","<31",""
