Date,Temp_C,Rainfall_mm,Sunlight_hours,Rel_humidity_%,Solar_Radiation,Atm_Pressure_hPa,Wind_Speed_ms,Wind_Direction,Sea_Pressure_hPa,Weather
2022/2/14 22:00:00,-5.1,0,,,,,2.6,E,,
2022/2/14 23:00:00,-5.3,0,,,,,2.6,ENE,,
2022/2/15 00:00:00,-5.6,0,,,,,2,E,,
2022/2/15 1:00:00,-6.4,0,,,,,0.9,E,,
2022/2/15 2:00:00,-10.3,0,,,,,0.5,ESE,,
2022/2/15 3:00:00,-12.4,0,,,,,0.8,ESE,,
2022/2/15 4:00:00,-14.4,0,,,,,0.2,none,,
2022/2/15 5:00:00,-17.2,0,,,,,0.3,E,,
2022/2/15 6:00:00,-18.9,0,,,,,0.3,SW,,
2022/2/15 7:00:00,-19.5,0,0,,,,1,SSW,,
2022/2/15 8:00:00,-17.8,0,0.4,,,,0.2,none,,
2022/2/15 9:00:00,-16.6,0,1,,,,0.5,WNW,,
2022/2/15 10:00:00,-9.7,0,1,,,,1.8,E,,
2022/2/15 11:00:00,-4.9,0,1,,,,3.3,ESE,,
2022/2/15 12:00:00,-4.5,0,1,,,,4.4,ENE,,
2022/2/15 13:00:00,-4.2,0,1,,,,3.1,ESE,,
2022/2/15 14:00:00,-4.1,0,1,,,,4.2,ENE,,
2022/2/15 15:00:00,-4.6,0,1,,,,3.4,ENE,,
2022/2/15 16:00:00,-5.6,0,0.8,,,,4.3,ENE,,
2022/2/15 17:00:00,-6.7,0,0.7,,,,3.7,ENE,,
2022/2/15 18:00:00,-7.3,0,,,,,3.2,E,,
2022/2/15 19:00:00,-7.4,0,,,,,3.9,E,,
2022/2/15 20:00:00,-7.5,0,,,,,1.6,SE,,
2022/2/15 21:00:00,-7.7,0,,,,,1.8,SE,,
2022/2/15 22:00:00,-7.8,0,,,,,1.2,ESE,,
2022/2/15 23:00:00,-7.6,0,,,,,2.9,E,,
2022/2/16 00:00:00,-7.5,0,,,,,2.2,ESE,,
2022/2/16 1:00:00,-7.5,0,,,,,2.9,ESE,,
2022/2/16 2:00:00,-7.3,0,,,,,4.2,ENE,,
2022/2/16 3:00:00,-7.1,0,,,,,3,E,,
2022/2/16 4:00:00,-7,0,,,,,4,E,,
2022/2/16 5:00:00,-6.8,0,,,,,4.3,ENE,,
2022/2/16 6:00:00,-6.5,0,,,,,3.2,E,,
2022/2/16 7:00:00,-6.2,0,0,,,,1.8,E,,
2022/2/16 8:00:00,-5.6,0,0,,,,3.2,SE,,
2022/2/16 9:00:00,-4.7,0,0.1,,,,3.1,ESE,,
2022/2/16 10:00:00,-4.1,0,0.5,,,,3.5,ESE,,
2022/2/16 11:00:00,-3.9,0,1,,,,5,ESE,,
2022/2/16 12:00:00,-4.1,0,0.2,,,,5.3,E,,
2022/2/16 13:00:00,-4,0,0,,,,6,ENE,,
2022/2/16 14:00:00,-4.6,0,0,,,,3.1,E,,
2022/2/16 15:00:00,-4.9,0,0,,,,2.5,ESE,,
2022/2/16 16:00:00,-5.2,0,0,,,,3.2,E,,
2022/2/16 17:00:00,-5.2,0,0,,,,3.2,E,,
2022/2/16 18:00:00,-5.2,0,,,,,3.4,E,,
2022/2/16 19:00:00,-4.9,0,,,,,3.2,ESE,,
2022/2/16 20:00:00,-4.4,0,,,,,4.1,E,,
2022/2/16 21:00:00,-4.2,0,,,,,4.2,E,,
2022/2/16 22:00:00,-4.2,0,,,,,3.7,E,,
2022/2/16 23:00:00,-4.1,0,,,,,3.6,E,,
2022/2/17 00:00:00,-4,0,,,,,3.1,E,,
2022/2/17 1:00:00,-4.2,0,,,,,2.8,E,,
2022/2/17 2:00:00,-4.2,0,,,,,2.2,ESE,,
2022/2/17 3:00:00,-4.3,0,,,,,2.3,ESE,,
2022/2/17 4:00:00,-3.8,0,,,,,3.3,E,,
2022/2/17 5:00:00,-3.9,0,,,,,4.2,E,,
2022/2/17 6:00:00,-3.9,0,,,,,4.1,E,,
2022/2/17 7:00:00,-4,0,0,,,,3.3,E,,
2022/2/17 8:00:00,-4,0,0,,,,4,ENE,,
2022/2/17 9:00:00,-3.9,0,0,,,,4.5,ENE,,
2022/2/17 10:00:00,-3.4,0,0,,,,4.5,ENE,,
2022/2/17 11:00:00,-3.1,0,0,,,,5.4,ENE,,
2022/2/17 12:00:00,-3.1,0,0,,,,3.8,ENE,,
2022/2/17 13:00:00,-2.9,0,0,,,,3.7,NE,,
2022/2/17 14:00:00,-2.8,0,0.2,,,,2.8,ENE,,
2022/2/17 15:00:00,-3,0,0.1,,,,3.6,NE,,
2022/2/17 16:00:00,-4.4,0,0,,,,3.8,NNE,,
2022/2/17 17:00:00,-5.3,0,0,,,,1.8,NNE,,
2022/2/17 18:00:00,-6.3,0,,,,,1.7,ENE,,
2022/2/17 19:00:00,-9.4,0,,,,,0.7,S,,
2022/2/17 20:00:00,-9.8,0,,,,,0.9,E,,
2022/2/17 21:00:00,-10.9,0,,,,,0.5,ESE,,
2022/2/17 22:00:00,-12.6,0,,,,,0.2,none,,
2022/2/17 23:00:00,-13.7,0,,,,,1,ESE,,
2022/2/18 00:00:00,-15.2,0,,,,,0.5,ESE,,
2022/2/18 1:00:00,-16.3,0,,,,,0.4,ESE,,
2022/2/18 2:00:00,-18.2,0,,,,,0,none,,
2022/2/18 3:00:00,-18.4,0,,,,,0.2,none,,
2022/2/18 4:00:00,-16.6,0,,,,,0.6,SW,,
2022/2/18 5:00:00,-17.4,0,,,,,0.6,N,,
2022/2/18 6:00:00,-17.8,0,,,,,0.5,S,,
2022/2/18 7:00:00,-16.8,0,0,,,,1.1,E,,
2022/2/18 8:00:00,-14.6,0,0,,,,0.6,SW,,
2022/2/18 9:00:00,-13.1,0,0.1,,,,0.1,none,,
2022/2/18 10:00:00,-11.2,0,0,,,,0.1,none,,
2022/2/18 11:00:00,-8.3,0,0,,,,0.3,W,,
2022/2/18 12:00:00,-3.3,0,0.3,,,,0.5,SSE,,
2022/2/18 13:00:00,-2.8,0,0.3,,,,4.5,WNW,,
2022/2/18 14:00:00,-2.5,0,0.2,,,,3.6,NW,,
2022/2/18 15:00:00,-2.9,0,0.7,,,,3.8,WNW,,
2022/2/18 16:00:00,-3.9,0,0,,,,3.2,WNW,,
2022/2/18 17:00:00,-4.4,0,0,,,,2.2,NW,,
2022/2/18 18:00:00,-4.9,0,,,,,0.8,WNW,,
2022/2/18 19:00:00,-5.4,0,,,,,0.1,none,,
2022/2/18 20:00:00,-6.1,0,,,,,0.6,S,,
2022/2/18 21:00:00,-7.6,0,,,,,0.2,none,,
2022/2/18 22:00:00,-8.7,0,,,,,0.7,SE,,
2022/2/18 23:00:00,-9.3,0,,,,,0.6,ENE,,
2022/2/19 00:00:00,-10.9,0,,,,,0.7,ENE,,
2022/2/19 1:00:00,-13.2,0,,,,,0.8,ESE,,
2022/2/19 2:00:00,-13.5,0,,,,,1.3,ESE,,
2022/2/19 3:00:00,-13.6,0,,,,,1.8,ESE,,
2022/2/19 4:00:00,-16.2,0,,,,,0.3,ESE,,
2022/2/19 5:00:00,-16.6,0,,,,,0.6,SE,,
2022/2/19 6:00:00,-15,0,,,,,0.7,ESE,,
2022/2/19 7:00:00,-15.2,0,0,,,,0.3,E,,
2022/2/19 8:00:00,-12.6,0,0,,,,0.8,SSE,,
2022/2/19 9:00:00,-11.1,0,0.1,,,,0.7,WNW,,
2022/2/19 10:00:00,-7.1,0,0.4,,,,1.2,NNW,,
2022/2/19 11:00:00,-3.6,0,0.8,,,,1.3,NW,,
2022/2/19 12:00:00,0.2,0,0.1,,,,4.1,SW,,
2022/2/19 13:00:00,0.8,0,0.1,,,,4.8,SSW,,
2022/2/19 14:00:00,1,0,1,,,,4.1,SW,,
2022/2/19 15:00:00,0.3,0,0.5,,,,2.9,SW,,
2022/2/19 16:00:00,-1.7,0,0,,,,1.5,S,,
2022/2/19 17:00:00,-1.9,0,0,,,,0.6,E,,
2022/2/19 18:00:00,-5.2,0,0,,,,0.5,ESE,,
2022/2/19 19:00:00,-6.4,0,,,,,0.2,none,,
2022/2/19 20:00:00,-9,0,,,,,0.1,none,,
2022/2/19 21:00:00,-8.7,0,,,,,0.2,none,,
2022/2/19 22:00:00,-8.5,0,,,,,0.5,SSW,,
2022/2/19 23:00:00,-6.1,0,,,,,1,S,,
2022/2/20 00:00:00,-1.7,0,,,,,2.5,SE,,
2022/2/20 1:00:00,-2.1,0,,,,,2.3,SE,,
2022/2/20 2:00:00,-2.5,0,,,,,1.7,ESE,,
2022/2/20 3:00:00,-2.1,0,,,,,1.7,SE,,
2022/2/20 4:00:00,-0.8,0,,,,,2.2,SE,,
2022/2/20 5:00:00,-1.8,0,,,,,2,ENE,,
2022/2/20 6:00:00,-2.2,0,,,,,2.5,ENE,,
2022/2/20 7:00:00,-2.3,0,0,,,,1.3,NE,,
2022/2/20 8:00:00,-2.5,0,0,,,,1.4,ENE,,
2022/2/20 9:00:00,-1.4,0,0,,,,0.3,WNW,,
2022/2/20 10:00:00,-0.9,0,0,,,,0,none,,
2022/2/20 11:00:00,-0.7,0,0,,,,0.1,none,,
2022/2/20 12:00:00,0.2,0.5,0,,,,1.7,SSE,,
2022/2/20 13:00:00,0.2,0.5,0,,,,2.8,SSW,,
2022/2/20 14:00:00,0.9,0,0,,,,2.7,SSW,,
2022/2/20 15:00:00,0.7,0.5,0,,,,2.8,WSW,,
2022/2/20 16:00:00,0.4,0,0,,,,5.5,SW,,
2022/2/20 17:00:00,-0.9,0,0,,,,4.3,SW,,
2022/2/20 18:00:00,-1.1,0,0,,,,5.5,SW,,
2022/2/20 19:00:00,-1.5,0,,,,,4.5,SW,,
2022/2/20 20:00:00,-1.5,0,,,,,5.6,SSW,,
2022/2/20 21:00:00,-1.6,0,,,,,3.9,S,,
2022/2/20 22:00:00,-1.1,0,,,,,2.1,SSE,,
2022/2/20 23:00:00,-1.7,0.5,,,,,1.4,ENE,,
2022/2/21 00:00:00,-2.2,0,,,,,3.5,NE,,
2022/2/21 1:00:00,-2.8,0,,,,,3.3,NNE,,
2022/2/21 2:00:00,-3.4,0,,,,,1.2,NNW,,
2022/2/21 3:00:00,-3.8,0.5,,,,,1.6,NNW,,
2022/2/21 4:00:00,-3.8,1,,,,,3.8,NW,,
2022/2/21 5:00:00,-3.7,1.5,,,,,3.9,NNW,,
2022/2/21 6:00:00,-3.5,1,,,,,4.3,NNW,,
2022/2/21 7:00:00,-3.8,0.5,0,,,,3.4,NNW,,
2022/2/21 8:00:00,-3.7,0.5,0,,,,3.8,NNW,,
2022/2/21 9:00:00,-3.4,1,0,,,,7.2,NNW,,
2022/2/21 10:00:00,-3.4,0,0,,,,5.4,NNW,,
2022/2/21 11:00:00,-3.8,0,0,,,,6.2,NNW,,
2022/2/21 12:00:00,-3.8,0,0,,,,6.6,NNW,,
2022/2/21 13:00:00,-3.7,0,0,,,,6.4,NW,,
2022/2/21 14:00:00,-3.8,0.5,0,,,,6.2,NNW,,
2022/2/21 15:00:00,-4,0.5,0,,,,5.4,NNW,,
2022/2/21 16:00:00,-4.2,0,0,,,,3,NW,,
2022/2/21 17:00:00,-4.2,0,0,,,,4.1,NW,,
2022/2/21 18:00:00,-4.2,0,0,,,,4.5,NW,,
2022/2/21 19:00:00,-4.2,0,,,,,4,NW,,
2022/2/21 20:00:00,-4.5,0,,,,,3.7,NW,,
2022/2/21 21:00:00,-4.7,0.5,,,,,3.8,NW,,
2022/2/21 22:00:00,-4.7,0,,,,,5.4,NW,,
2022/2/21 23:00:00,-4.9,0,,,,,5.6,NW,,
2022/2/22 00:00:00,-4.9,0,,,,,5.8,NW,,
2022/2/22 1:00:00,-4.9,0,,,,,5.7,NW,,
2022/2/22 2:00:00,-5,0,,,,,4.4,NW,,
2022/2/22 3:00:00,-5.2,0,,,,,3.6,NW,,
2022/2/22 4:00:00,-5,0,,,,,4.3,NW,,
2022/2/22 5:00:00,-5.1,0,,,,,3.7,NW,,
2022/2/22 6:00:00,-5.2,0,,,,,3.8,NW,,
2022/2/22 7:00:00,-5.3,0,0,,,,4.5,NW,,
2022/2/22 8:00:00,-5.1,0,0,,,,4.5,NW,,
2022/2/22 9:00:00,-4.7,0,0,,,,3.8,NW,,
2022/2/22 10:00:00,-4.3,0,0,,,,5.3,NW,,
2022/2/22 11:00:00,-4.2,0,0,,,,3.9,WNW,,
2022/2/22 12:00:00,-4.4,0,0,,,,5.3,NW,,
2022/2/22 13:00:00,-3.8,0,0.1,,,,5.2,NW,,
2022/2/22 14:00:00,-4.2,0,0,,,,5.1,NW,,
2022/2/22 15:00:00,-4.1,0,0,,,,5.2,NNW,,
2022/2/22 16:00:00,-4.9,0,0,,,,4.7,NNW,,
2022/2/22 17:00:00,-5.8,0,0,,,,4.1,NW,,
2022/2/22 18:00:00,-6.4,0,0,,,,3.7,NW,,
2022/2/22 19:00:00,-7.1,0,,,,,2.5,NW,,
2022/2/22 20:00:00,-7.6,0,,,,,1.6,NW,,
2022/2/22 21:00:00,-10.4,0,,,,,0.7,SE,,
2022/2/22 22:00:00,-9.2,0,,,,,1.6,SSE,,
2022/2/22 23:00:00,-10.9,0,,,,,0.7,ESE,,
2022/2/23 00:00:00,-12,0,,,,,0.4,E,,
2022/2/23 1:00:00,-13.1,0,,,,,0.7,ENE,,
2022/2/23 2:00:00,-14.1,0,,,,,0,none,,
2022/2/23 3:00:00,-15.3,0,,,,,1.2,S,,
2022/2/23 4:00:00,-15.5,0,,,,,0,none,,
2022/2/23 5:00:00,-15.5,0,,,,,0.1,none,,
2022/2/23 6:00:00,-13.8,0,,,,,0.3,SE,,
2022/2/23 7:00:00,-14.1,0,0,,,,0,none,,
2022/2/23 8:00:00,-12.1,0,0,,,,0.4,WSW,,
2022/2/23 9:00:00,-11,0,0.1,,,,0.2,none,,
2022/2/23 10:00:00,-5.5,0,0.4,,,,0.3,NNE,,
2022/2/23 11:00:00,-3.9,0,0.4,,,,3.1,WNW,,
2022/2/23 12:00:00,-4.1,0,0,,,,4.8,NW,,
2022/2/23 13:00:00,-4,0,0,,,,3.3,NW,,
2022/2/23 14:00:00,-3.8,0,0.3,,,,4.4,NW,,
2022/2/23 15:00:00,-4.3,0,0.2,,,,4.5,NW,,
2022/2/23 16:00:00,-4.9,0,0,,,,3.8,NW,,
2022/2/23 17:00:00,-5.2,0,0,,,,3,WNW,,
2022/2/23 18:00:00,-5.6,0,0,,,,2,WNW,,
2022/2/23 19:00:00,-5.9,0,,,,,2,NW,,
2022/2/23 20:00:00,-6.7,0,,,,,0.2,none,,
2022/2/23 21:00:00,-7.6,0,,,,,0.7,SSE,,
2022/2/23 22:00:00,-9.3,0,,,,,0.4,ESE,,
2022/2/23 23:00:00,-11,0,,,,,0.5,SSW,,
2022/2/24 00:00:00,-14.3,0,,,,,0.1,none,,
